episodes,steps,total reward
180,10000,17.0
307,20000,32.0
407,30000,37.0
514,40000,50.0
610,50000,42.0
735,60000,53.0
862,70000,64.0
1011,80000,74.0
1178,90000,94.0
1339,100000,89.0
1474,110000,88.0
1635,120000,103.0
1830,130000,123.0
1995,140000,103.0
2145,150000,93.0
2287,160000,91.0
2451,170000,110.0
2603,180000,100.0
2763,190000,100.0
2907,200000,89.0
3091,210000,114.0
3263,220000,101.0
3423,230000,96.0
3587,240000,100.0
3751,250000,98.0
3907,260000,98.0
4049,270000,89.0
4193,280000,93.0
4343,290000,91.0
4471,300000,82.0
4635,310000,104.0
4787,320000,100.0
4956,330000,101.0
5155,340000,121.0
5319,350000,91.0
5459,360000,81.0
5565,370000,61.0
5751,380000,112.0
5909,390000,95.0
6079,400000,98.0
6227,410000,97.0
6379,420000,91.0
6529,430000,95.0
6662,440000,82.0
6835,450000,104.0
7011,460000,105.0
7191,470000,117.0
7327,480000,78.0
7459,490000,85.0
7611,500000,90.0
7759,510000,88.0
7927,520000,106.0
8071,530000,96.0
8251,540000,110.0
8402,550000,94.0
8579,560000,108.0
8723,570000,83.0
8909,580000,112.0
9051,590000,92.0
9203,600000,89.0
9391,610000,126.0
9531,620000,79.0
9675,630000,93.0
9843,640000,104.0
9967,650000,78.0
10103,660000,78.0
10239,670000,90.0
10391,680000,93.0
10547,690000,100.0
10707,700000,94.0
10851,710000,97.0
10999,720000,101.0
11147,730000,89.0
11304,740000,100.0
11447,750000,85.0
11559,760000,66.0
11710,770000,96.0
11887,780000,111.0
12079,790000,120.0
12273,800000,118.0
12459,810000,116.0
12615,820000,101.0
12821,830000,125.0
12963,840000,84.0
13151,850000,114.0
13323,860000,106.0
13487,870000,100.0
13627,880000,86.0
13795,890000,110.0
13991,900000,118.0
14171,910000,110.0
14331,920000,103.0
14531,930000,118.0
14665,940000,82.0
14826,950000,105.0
15003,960000,112.0
15159,970000,100.0
15324,980000,101.0
15439,990000,79.0
15603,1000000,101.0
