episodes,steps,total reward
22,1000,0.0
36,2000,0.0
44,3000,0.0
48,4000,0.0
55,5000,0.0
62,6000,0.0
69,7000,0.0
75,8000,0.0
79,9000,0.0
82,10000,0.0
90,11000,0.0
98,12000,0.0
108,13000,0.0
117,14000,0.0
124,15000,0.0
129,16000,0.0
134,17000,0.0
141,18000,1.0
144,19000,1.0
150,20000,0.0
155,21000,3.0
161,22000,4.0
170,23000,3.0
187,24000,5.0
204,25000,6.0
221,26000,7.0
240,27000,10.0
262,28000,10.0
286,29000,13.0
314,30000,19.0
342,31000,17.0
372,32000,15.0
399,33000,17.0
429,34000,20.0
453,35000,21.0
483,36000,18.0
512,37000,15.0
543,38000,17.0
570,39000,20.0
594,40000,19.0
620,41000,16.0
649,42000,20.0
675,43000,22.0
704,44000,16.0
732,45000,18.0
762,46000,17.0
789,47000,20.0
815,48000,14.0
840,49000,21.0
868,50000,18.0
896,51000,19.0
923,52000,20.0
954,53000,16.0
983,54000,21.0
1014,55000,16.0
1043,56000,17.0
1071,57000,19.0
1097,58000,20.0
1126,59000,19.0
1154,60000,20.0
1180,61000,20.0
1213,62000,18.0
1242,63000,19.0
1272,64000,19.0
1301,65000,16.0
1329,66000,20.0
1358,67000,16.0
1385,68000,19.0
1416,69000,18.0
1444,70000,19.0
1476,71000,18.0
1503,72000,18.0
1530,73000,20.0
1557,74000,22.0
1588,75000,18.0
1616,76000,20.0
1642,77000,19.0
1671,78000,21.0
1699,79000,21.0
1725,80000,20.0
1755,81000,17.0
1783,82000,20.0
1810,83000,21.0
1839,84000,21.0
1866,85000,18.0
1892,86000,22.0
1919,87000,20.0
1945,88000,19.0
1973,89000,19.0
2003,90000,20.0
2029,91000,19.0
2057,92000,21.0
2085,93000,19.0
2115,94000,19.0
2144,95000,16.0
2176,96000,18.0
2202,97000,22.0
2232,98000,21.0
2262,99000,19.0
2291,100000,19.0
