episodes,steps,total reward
19,1000,0.0
30,2000,0.0
35,3000,0.0
39,4000,0.0
53,5000,0.0
65,6000,0.0
69,7000,0.0
72,8000,0.0
76,9000,0.0
82,10000,0.0
87,11000,0.0
95,12000,0.0
102,13000,0.0
111,14000,0.0
113,15000,0.0
116,16000,0.0
120,17000,0.0
125,18000,0.0
131,19000,0.0
135,20000,0.0
139,21000,0.0
150,22000,1.0
156,23000,2.0
164,24000,1.0
173,25000,6.0
187,26000,6.0
200,27000,6.0
220,28000,11.0
239,29000,13.0
259,30000,15.0
285,31000,13.0
309,32000,14.0
331,33000,15.0
360,34000,13.0
385,35000,12.0
406,36000,17.0
431,37000,12.0
457,38000,14.0
484,39000,14.0
508,40000,15.0
528,41000,14.0
549,42000,13.0
573,43000,14.0
596,44000,12.0
619,45000,15.0
645,46000,13.0
666,47000,14.0
687,48000,16.0
707,49000,16.0
730,50000,14.0
754,51000,13.0
780,52000,16.0
802,53000,12.0
825,54000,14.0
849,55000,15.0
870,56000,15.0
896,57000,13.0
922,58000,12.0
943,59000,13.0
964,60000,17.0
984,61000,17.0
1007,62000,15.0
1030,63000,15.0
1052,64000,12.0
1071,65000,17.0
1097,66000,16.0
1120,67000,12.0
1143,68000,15.0
1165,69000,14.0
1189,70000,16.0
1210,71000,14.0
1230,72000,16.0
1251,73000,16.0
1273,74000,13.0
1298,75000,14.0
1321,76000,14.0
1345,77000,15.0
1366,78000,15.0
1388,79000,15.0
1410,80000,14.0
1433,81000,14.0
1458,82000,12.0
1478,83000,14.0
1502,84000,13.0
1524,85000,16.0
1545,86000,16.0
1567,87000,12.0
1590,88000,15.0
1610,89000,16.0
1632,90000,17.0
1654,91000,15.0
1678,92000,11.0
1701,93000,15.0
1729,94000,11.0
1755,95000,13.0
1779,96000,12.0
1805,97000,14.0
1828,98000,13.0
1855,99000,12.0
1880,100000,11.0
