episodes,steps,total reward
23,1000,0.0
34,2000,0.0
37,3000,0.0
41,4000,0.0
44,5000,0.0
52,6000,0.0
58,7000,0.0
61,8000,0.0
66,9000,0.0
74,10000,0.0
82,11000,0.0
89,12000,0.0
97,13000,0.0
102,14000,0.0
106,15000,0.0
112,16000,1.0
116,17000,0.0
121,18000,0.0
123,19000,0.0
131,20000,1.0
135,21000,0.0
138,22000,0.0
146,23000,0.0
155,24000,1.0
159,25000,0.0
163,26000,0.0
172,27000,0.0
174,28000,1.0
182,29000,2.0
187,30000,0.0
193,31000,2.0
208,32000,10.0
240,33000,17.0
260,34000,11.0
289,35000,18.0
315,36000,19.0
343,37000,21.0
373,38000,15.0
400,39000,21.0
417,40000,11.0
435,41000,10.0
462,42000,21.0
491,43000,21.0
520,44000,17.0
550,45000,18.0
579,46000,19.0
606,47000,19.0
636,48000,19.0
666,49000,21.0
691,50000,21.0
721,51000,19.0
749,52000,18.0
776,53000,18.0
805,54000,19.0
832,55000,21.0
863,56000,16.0
895,57000,17.0
921,58000,22.0
948,59000,20.0
975,60000,23.0
1004,61000,21.0
1035,62000,20.0
1063,63000,20.0
1090,64000,20.0
1115,65000,20.0
1142,66000,20.0
1169,67000,18.0
1199,68000,19.0
1230,69000,16.0
1258,70000,18.0
1290,71000,17.0
1316,72000,18.0
1341,73000,21.0
1369,74000,20.0
1396,75000,21.0
1424,76000,21.0
1455,77000,19.0
1485,78000,21.0
1517,79000,15.0
1545,80000,20.0
1577,81000,17.0
1605,82000,21.0
1633,83000,19.0
1662,84000,17.0
1693,85000,18.0
1721,86000,17.0
1747,87000,22.0
1774,88000,18.0
1806,89000,15.0
1835,90000,20.0
1863,91000,20.0
1890,92000,21.0
1916,93000,20.0
1942,94000,19.0
1971,95000,18.0
2000,96000,19.0
2026,97000,18.0
2054,98000,18.0
2083,99000,19.0
2110,100000,20.0
