episodes,steps,total reward
23,1000,0.0
33,2000,0.0
36,3000,1.0
40,4000,0.0
43,5000,0.0
49,6000,0.0
58,7000,0.0
69,8000,0.0
74,9000,0.0
80,10000,0.0
86,11000,0.0
92,12000,0.0
99,13000,0.0
104,14000,0.0
110,15000,0.0
115,16000,1.0
120,17000,1.0
125,18000,1.0
133,19000,1.0
139,20000,1.0
148,21000,4.0
161,22000,5.0
177,23000,8.0
187,24000,6.0
199,25000,7.0
234,26000,30.0
288,27000,50.0
336,28000,37.0
384,29000,44.0
441,30000,49.0
487,31000,41.0
540,32000,46.0
596,33000,49.0
648,34000,45.0
704,35000,49.0
758,36000,49.0
814,37000,51.0
869,38000,49.0
925,39000,47.0
979,40000,51.0
1038,41000,48.0
1091,42000,51.0
1150,43000,47.0
1208,44000,49.0
1265,45000,49.0
1323,46000,50.0
1383,47000,48.0
1438,48000,48.0
1495,49000,49.0
1551,50000,49.0
1607,51000,50.0
1664,52000,44.0
1720,53000,53.0
1779,54000,49.0
1839,55000,46.0
1897,56000,49.0
1957,57000,47.0
2013,58000,49.0
2069,59000,49.0
2128,60000,47.0
2180,61000,50.0
2236,62000,50.0
2296,63000,46.0
2358,64000,48.0
2415,65000,49.0
2474,66000,49.0
2529,67000,48.0
2587,68000,51.0
2640,69000,51.0
2699,70000,46.0
2755,71000,48.0
2816,72000,49.0
2872,73000,49.0
2928,74000,47.0
2985,75000,48.0
3041,76000,50.0
3095,77000,45.0
3150,78000,47.0
3202,79000,51.0
3257,80000,49.0
3318,81000,45.0
3375,82000,48.0
3432,83000,49.0
3488,84000,46.0
3543,85000,50.0
3598,86000,49.0
3655,87000,49.0
3712,88000,49.0
3766,89000,48.0
3822,90000,45.0
3879,91000,48.0
3938,92000,47.0
3996,93000,51.0
4052,94000,49.0
4106,95000,52.0
4161,96000,49.0
4222,97000,48.0
4280,98000,49.0
4337,99000,45.0
4396,100000,43.0
