episodes,steps,total reward
20,1000,0.0
33,2000,0.0
39,3000,0.0
42,4000,0.0
47,5000,0.0
56,6000,0.0
65,7000,0.0
68,8000,1.0
76,9000,3.0
92,10000,7.0
117,11000,17.0
146,12000,18.0
176,13000,14.0
202,14000,18.0
219,15000,13.0
236,16000,11.0
261,17000,19.0
287,18000,15.0
318,19000,18.0
347,20000,17.0
372,21000,20.0
398,22000,17.0
426,23000,19.0
453,24000,19.0
480,25000,16.0
505,26000,18.0
533,27000,20.0
562,28000,14.0
587,29000,17.0
617,30000,19.0
648,31000,14.0
675,32000,17.0
704,33000,18.0
733,34000,18.0
761,35000,14.0
791,36000,17.0
817,37000,17.0
846,38000,20.0
873,39000,19.0
898,40000,19.0
931,41000,13.0
956,42000,16.0
983,43000,20.0
1010,44000,18.0
1037,45000,16.0
1062,46000,21.0
1089,47000,17.0
1114,48000,20.0
1141,49000,18.0
1167,50000,16.0
1198,51000,17.0
1225,52000,18.0
1251,53000,18.0
1279,54000,20.0
1304,55000,17.0
1329,56000,20.0
1354,57000,18.0
1380,58000,18.0
1407,59000,18.0
1431,60000,19.0
1459,61000,18.0
1486,62000,15.0
1513,63000,16.0
1542,64000,18.0
1569,65000,21.0
1599,66000,15.0
1626,67000,17.0
1655,68000,17.0
1680,69000,20.0
1706,70000,20.0
1736,71000,18.0
1765,72000,19.0
1792,73000,18.0
1822,74000,17.0
1849,75000,18.0
1881,76000,17.0
1908,77000,19.0
1938,78000,17.0
1962,79000,18.0
1990,80000,17.0
2017,81000,18.0
2042,82000,19.0
2069,83000,16.0
2096,84000,20.0
2123,85000,20.0
2150,86000,18.0
2178,87000,16.0
2204,88000,18.0
2233,89000,19.0
2258,90000,19.0
2284,91000,18.0
2312,92000,18.0
2339,93000,18.0
2369,94000,17.0
2394,95000,19.0
2424,96000,19.0
2450,97000,18.0
2476,98000,17.0
2504,99000,18.0
2531,100000,18.0
