episodes,steps,total reward
20,1000,0.0
31,2000,3.0
36,3000,2.0
44,4000,4.0
54,5000,1.0
62,6000,2.0
69,7000,3.0
73,8000,1.0
78,9000,2.0
88,10000,4.0
93,11000,3.0
107,12000,3.0
126,13000,8.0
145,14000,9.0
155,15000,4.0
171,16000,6.0
183,17000,7.0
199,18000,12.0
222,19000,10.0
233,20000,6.0
254,21000,14.0
263,22000,6.0
276,23000,7.0
299,24000,12.0
315,25000,9.0
331,26000,11.0
355,27000,14.0
369,28000,10.0
383,29000,8.0
403,30000,12.0
418,31000,9.0
431,32000,9.0
451,33000,6.0
463,34000,8.0
475,35000,6.0
483,36000,6.0
489,37000,3.0
499,38000,7.0
516,39000,8.0
531,40000,12.0
547,41000,10.0
563,42000,10.0
581,43000,10.0
599,44000,12.0
619,45000,12.0
631,46000,9.0
647,47000,11.0
663,48000,10.0
687,49000,15.0
695,50000,4.0
705,51000,5.0
723,52000,10.0
743,53000,12.0
759,54000,11.0
772,55000,8.0
787,56000,8.0
805,57000,12.0
819,58000,10.0
829,59000,5.0
847,60000,11.0
858,61000,7.0
879,62000,16.0
905,63000,14.0
911,64000,4.0
935,65000,13.0
947,66000,8.0
975,67000,17.0
995,68000,12.0
1003,69000,6.0
1011,70000,6.0
1039,71000,18.0
1051,72000,9.0
1067,73000,11.0
1083,74000,13.0
1099,75000,10.0
1107,76000,5.0
1127,77000,11.0
1143,78000,12.0
1175,79000,23.0
1191,80000,11.0
1214,81000,14.0
1250,82000,26.0
1286,83000,24.0
1319,84000,21.0
1347,85000,24.0
1377,86000,26.0
1411,87000,26.0
1442,88000,24.0
1473,89000,24.0
1507,90000,28.0
1535,91000,25.0
1567,92000,23.0
1602,93000,27.0
1642,94000,29.0
1675,95000,29.0
1707,96000,25.0
1741,97000,27.0
1779,98000,25.0
1811,99000,23.0
1843,100000,24.0
