episodes,steps,total reward
19,1000,0.0
32,2000,0.0
35,3000,0.0
42,4000,1.0
47,5000,1.0
51,6000,0.0
61,7000,2.0
71,8000,1.0
82,9000,5.0
95,10000,4.0
109,11000,5.0
125,12000,10.0
137,13000,7.0
156,14000,10.0
178,15000,14.0
203,16000,16.0
234,17000,19.0
263,18000,20.0
299,19000,26.0
335,20000,27.0
374,21000,30.0
416,22000,33.0
459,23000,30.0
500,24000,31.0
546,25000,27.0
586,26000,31.0
623,27000,30.0
665,28000,35.0
706,29000,29.0
743,30000,33.0
783,31000,29.0
825,32000,30.0
865,33000,27.0
906,34000,31.0
950,35000,30.0
989,36000,31.0
1030,37000,34.0
1074,38000,32.0
1119,39000,34.0
1158,40000,30.0
1197,41000,33.0
1243,42000,29.0
1285,43000,29.0
1327,44000,32.0
1367,45000,32.0
1407,46000,35.0
1451,47000,32.0
1490,48000,33.0
1534,49000,32.0
1574,50000,34.0
1615,51000,31.0
1658,52000,33.0
1699,53000,30.0
1743,54000,33.0
1783,55000,31.0
1823,56000,31.0
1865,57000,31.0
1909,58000,29.0
1949,59000,30.0
1987,60000,30.0
2026,61000,31.0
2063,62000,31.0
2103,63000,33.0
2147,64000,31.0
2191,65000,31.0
2231,66000,31.0
2270,67000,34.0
2310,68000,34.0
2349,69000,32.0
2389,70000,31.0
2427,71000,33.0
2467,72000,34.0
2506,73000,32.0
2549,74000,33.0
2591,75000,30.0
2635,76000,30.0
2678,77000,30.0
2719,78000,33.0
2756,79000,34.0
2798,80000,28.0
2837,81000,32.0
2877,82000,29.0
2920,83000,30.0
2961,84000,32.0
3007,85000,32.0
3047,86000,31.0
3085,87000,30.0
3130,88000,33.0
3171,89000,31.0
3215,90000,32.0
3254,91000,31.0
3295,92000,31.0
3332,93000,33.0
3375,94000,33.0
3419,95000,30.0
3458,96000,31.0
3501,97000,33.0
3541,98000,28.0
3582,99000,34.0
3629,100000,31.0
