episodes,steps,total reward
19,1000,2.0
28,2000,0.0
34,3000,0.0
41,4000,0.0
43,5000,1.0
53,6000,0.0
59,7000,0.0
66,8000,2.0
71,9000,1.0
77,10000,1.0
83,11000,0.0
89,12000,0.0
98,13000,0.0
100,14000,0.0
105,15000,0.0
108,16000,0.0
116,17000,1.0
127,18000,2.0
138,19000,0.0
145,20000,1.0
151,21000,3.0
157,22000,2.0
166,23000,4.0
177,24000,9.0
190,25000,7.0
206,26000,12.0
230,27000,12.0
251,28000,14.0
277,29000,15.0
305,30000,21.0
341,31000,22.0
377,32000,25.0
409,33000,24.0
445,34000,29.0
485,35000,28.0
526,36000,33.0
565,37000,32.0
606,38000,30.0
646,39000,29.0
686,40000,33.0
730,41000,30.0
770,42000,31.0
811,43000,30.0
847,44000,33.0
885,45000,32.0
923,46000,31.0
964,47000,33.0
1003,48000,33.0
1045,49000,32.0
1085,50000,33.0
1126,51000,34.0
1162,52000,31.0
1207,53000,31.0
1251,54000,31.0
1294,55000,30.0
1333,56000,30.0
1374,57000,33.0
1422,58000,31.0
1466,59000,31.0
1509,60000,34.0
1551,61000,29.0
1590,62000,31.0
1631,63000,31.0
1673,64000,30.0
1711,65000,30.0
1753,66000,33.0
1793,67000,32.0
1834,68000,33.0
1873,69000,35.0
1916,70000,29.0
1957,71000,31.0
2002,72000,31.0
2042,73000,28.0
2079,74000,32.0
2119,75000,34.0
2159,76000,31.0
2201,77000,33.0
2240,78000,30.0
2275,79000,34.0
2318,80000,30.0
2362,81000,27.0
2405,82000,31.0
2444,83000,31.0
2486,84000,33.0
2527,85000,30.0
2567,86000,31.0
2607,87000,35.0
2646,88000,29.0
2690,89000,34.0
2729,90000,30.0
2771,91000,31.0
2811,92000,31.0
2851,93000,31.0
2893,94000,30.0
2934,95000,33.0
2983,96000,33.0
3026,97000,27.0
3064,98000,29.0
3103,99000,31.0
3140,100000,34.0
