episodes,steps,total reward
78,10000,1.0
143,20000,2.0
285,30000,87.0
607,40000,231.0
942,50000,241.0
1276,60000,240.0
1635,70000,262.0
1985,80000,265.0
2343,90000,266.0
2716,100000,259.0
