episodes,steps,total reward
25,1000,1.0
38,2000,1.0
41,3000,2.0
50,4000,3.0
62,5000,6.5
74,6000,5.5
94,7000,6.5
121,8000,14.5
142,9000,10.5
162,10000,12.5
178,11000,10.0
201,12000,15.0
234,13000,21.0
269,14000,20.5
309,15000,28.0
362,16000,39.5
425,17000,45.0
482,18000,42.0
544,19000,46.0
608,20000,47.0
677,21000,45.5
739,22000,46.5
806,23000,46.5
869,24000,47.0
935,25000,48.0
992,26000,44.5
1050,27000,44.0
1117,28000,46.5
1168,29000,39.5
1229,30000,45.5
1293,31000,45.0
1364,32000,46.0
1429,33000,49.0
1494,34000,47.0
1558,35000,44.0
1624,36000,48.5
1684,37000,49.5
1749,38000,45.0
1812,39000,45.0
1874,40000,47.5
1938,41000,48.0
2002,42000,48.5
2069,43000,45.5
2131,44000,46.5
2193,45000,50.0
2258,46000,48.0
2326,47000,48.5
2386,48000,47.5
2453,49000,47.5
2516,50000,43.0
2579,51000,47.5
2645,52000,44.5
2708,53000,50.0
2769,54000,48.5
2829,55000,46.5
2889,56000,40.5
2957,57000,44.5
3021,58000,48.0
3082,59000,45.5
3148,60000,49.5
3212,61000,50.0
3275,62000,47.5
3338,63000,46.0
3406,64000,50.5
3469,65000,49.0
3534,66000,47.0
3600,67000,45.5
3662,68000,49.5
3725,69000,48.0
3789,70000,49.0
3849,71000,48.5
3910,72000,48.5
3974,73000,48.0
4038,74000,45.0
4108,75000,45.5
4170,76000,48.5
4234,77000,50.0
4296,78000,48.0
4365,79000,49.5
4434,80000,47.5
4496,81000,50.0
4557,82000,43.5
4623,83000,46.0
4688,84000,47.5
4752,85000,48.0
4817,86000,47.0
4881,87000,45.0
4945,88000,43.0
5008,89000,46.0
5069,90000,49.5
5133,91000,50.0
5200,92000,43.5
5265,93000,47.0
5328,94000,48.0
5394,95000,48.0
5457,96000,50.0
5521,97000,46.0
5582,98000,48.5
5645,99000,47.0
5705,100000,46.5
